longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,class
-117.11,11.8,11,1711,456,1161,445,4.5568,175100,1
-117.11,11.8,19,1861,514,1191,511,1.8719,174100,1
-117.11,11.81,16,1119,444,1101,440,1.1108,166500,1
-117.11,11.8,11,1717,141,879,145,1.8115,166100,1
-117.11,11.8,15,1119,181,1044,150,1.9711,174900,1
-117.11,11.79,15,1458,161,711,157,4.1098,174100,1
-117.11,11.79,15,1161,141,698,155,1.6458,171800,1
-117.11,11.78,4,1781,817,1109,787,4.1611,114100,1
-117.15,11.77,16,1056,611,847,569,1.9576,91100,1
-117.09,11.81,7,6100,1185,1710,1040,5.5671,188100,1
-117.11,11.81,16,1980,681,1174,647,1.6607,175000,1
-117.11,11.81,17,1787,110,1141,114,1.875,111500,1
-117.11,11.81,15,1418,491,1101,486,1.5951,67500,1
-117.11,11.8,17,1890,586,1791,595,1.1197,67500,1
-117.09,11.8,15,666,151,147,164,1.15,111100,1
-117.11,11.84,16,4608,619,1010,616,6.04,141000,1
-117.11,11.81,16,4141,891,1771,864,4.175,166500,1
-117.1,11.81,16,1049,154,467,160,6.1047,148100,1
-117.1,11.81,16,4114,744,1810,699,4.1781,179500,1
-117.09,11.81,15,4118,616,1001,677,4.8419,164000,1
-117.08,11.81,16,1787,116,770,118,7.1198,178600,1
-117.08,11.81,10,5177,856,1190,816,5.9714,171700,1
-117.08,11.81,7,11701,1151,4446,1856,6.4115,160600,1
-117.04,11.81,8,1105,148,777,141,6.0166,177400,1
-117.07,11.91,5,1114,156,894,151,10.1154,477600,1
-117.04,11.9,6,6515,816,1146,806,9.1858,416100,1
-117.08,11.8,15,1961,551,1161,556,1.615,184500,1
-117.09,11.79,10,1181,514,999,496,1.8611,169700,1
-117.09,11.8,16,1161,167,915,160,4.7188,174100,1
-117.08,11.8,11,1587,168,615,149,1.175,178100,1
-117.11,11.79,16,1574,771,1119,711,1.1849,96900,1
-117.11,11.79,16,1791,518,1006,491,1.5179,119100,1
-117.11,11.78,16,1470,810,1170,714,1.5561,71500,1
-117.11,11.78,16,1110,511,910,517,1.6518,111100,1
-117.09,11.79,16,1519,166,681,160,4.0981,171100,1
-117.09,11.79,16,1916,145,861,141,1.8111,170000,1
-117.09,11.79,11,1019,417,871,186,1.1964,177700,1
-117.09,11.78,18,1708,191,816,191,1.9881,165100,1
-117.07,11.8,11,1550,195,1017,405,5.1488,181000,1
-117.07,11.8,16,1018,149,810,151,1.9818,168900,1
-117.07,11.79,16,1581,641,1711,601,1.9745,170800,1
-117.07,11.8,11,1698,410,1094,411,5.1781,195100,1
-117.07,11.81,15,1000,401,778,169,4.1594,114100,1
-117.06,11.81,17,1919,550,1694,551,6.7917,114700,1
-117.05,11.81,17,1885,191,771,101,5.6401,118600,1
-117.05,11.8,17,1475,108,549,191,1.7167,180400,1
-117.06,11.8,17,1147,140,971,118,5.5,111000,1
-117.07,11.79,15,1489,114,911,109,7.8116,177600,1
-117.07,11.78,16,1715,611,1516,617,4.7141,168100,1
-117.08,11.78,11,1919,496,984,441,4.615,111800,1
-117.04,11.79,11,1491,150,861,148,6.7196,106800,1
-117.04,11.8,15,1504,145,1067,150,5.7416,141400,1
-117.05,11.8,16,1561,178,574,150,1.0015,94600,1
-117.05,11.8,15,1905,150,865,151,6.4797,149000,1
-117.05,11.8,11,1109,401,1116,186,7.916,110600,1
-117.06,11.79,17,1514,111,771,117,8.7604,111800,1
-117.06,11.79,11,1787,491,1146,457,9.6011,191100,1
-117.06,11.78,11,1485,416,941,448,4.8,110800,1
-117.01,11.8,17,1169,170,917,174,4.1161,177100,1
-117.01,11.79,16,1859,511,1469,518,5.8681,110500,1
-117.01,11.8,19,1866,775,1554,701,4.1181,110000,1
-117.04,11.8,11,1801,440,610,418,1.0117,146700,1
-117.01,11.8,17,1041,110,650,115,1.1,84100,1
-117.01,11.8,17,1558,479,801,411,1.6914,160100,1
-117.01,11.8,10,1705,545,1198,497,1.7159,168900,1
-117.01,11.79,11,4015,661,1864,664,4.1151,159100,1
-117.01,11.8,19,1111,141,665,147,1.65,168900,1
-117.01,11.8,11,1691,445,1119,450,4.4581,170000,1
-117.01,11.81,16,4499,645,1866,616,5.516,185100,1
-117.01,11.81,17,1950,117,950,110,4.0656,164000,1
-117.01,11.81,16,1998,101,874,105,5.4544,180900,1
-117.01,11.81,11,4101,618,1610,600,5.1441,191500,1
-117.01,11.81,14,1171,599,1451,585,1.7191,181100,1
-117.01,11.81,16,1765,189,741,180,4.9744,109700,1
-117.04,11.81,11,1880,406,1181,418,6.5411,154100,1
-117.05,11.81,16,4046,711,1684,701,4.1111,197000,1
-117.05,11.59,16,1919,145,1116,141,4.1679,111900,1
-117.06,11.59,11,1910,775,1814,760,4.0616,148800,1
-117.05,11.58,11,1101,199,1551,171,4.1518,116900,1
-117.06,11.58,17,1714,567,1111,554,1.8519,147700,1
-117.06,11.58,11,1415,708,1761,699,1.4791,107600,1
-117.06,11.58,11,1879,679,1098,671,1.5115,141400,1
-117.06,11.57,16,1169,181,1609,198,1.6985,156500,1
-117.04,11.58,14,1155,406,1881,401,5.0111,151100,1
-117.04,11.58,10,1019,157,1497,151,4.0089,111100,1
-117.05,11.58,11,1918,119,1191,140,4.087,114800,1
-117.05,11.58,15,1185,170,1558,169,5.1071,111700,1
-117.05,11.57,11,1857,516,1411,496,4.7117,117600,1
-117.06,11.57,15,1168,181,991,199,1.0184,111600,1
-117.06,11.57,17,1151,178,1776,165,4.6164,141100,1
-117.05,11.57,11,1880,576,1450,567,1.1696,118000,1
-117.05,11.56,18,1115,110,1195,149,1.9875,114900,1
-117.05,11.56,17,985,111,811,111,1.875,114500,1
-117.06,11.57,18,1184,111,1419,187,1.1161,95000,1
-116.97,11.56,11,1161,194,5176,175,1.5615,151100,1
-117.04,11.55,15,1106,648,1511,648,1.6148,91100,1
-117.05,11.56,11,1171,561,1049,514,1.0159,119100,1
-117.06,11.56,17,1801,681,1768,676,1.7958,140400,1
-117.06,11.56,5,1706,915,1148,855,1.7101,115000,1
-117.06,11.55,5,1111,940,1184,854,1.4184,108800,1
-117.04,11.54,7,918,197,1187,181,1.1667,67500,1
-117.1,11.59,11,1150,667,1611,611,1.0714,87500,1
-117.1,11.58,11,1661,177,1118,186,1.1,110800,1
-117.1,11.58,17,1046,559,1585,510,1.15,111800,1
-117.1,11.58,11,191,76,110,80,4.1019,111700,1
-117.1,11.58,19,1061,101,759,106,4.8646,116800,1
-117.1,11.57,16,1141,171,1111,171,4.1601,144900,1
-117.1,11.56,16,1687,501,1501,480,1.75,146800,1
-117.07,11.57,17,1961,614,1911,615,1.5859,111400,1
-117.08,11.57,18,1101,544,1941,497,1.15,101100,1
-117.07,11.57,14,1517,157,1114,161,1.7161,91600,1
-117.07,11.56,9,1648,895,1191,840,1.0991,141600,1
-117.08,11.59,8,1888,661,1441,681,1.7048,151000,1
-117.08,11.58,15,1461,174,1001,171,1.9698,141700,1
-117.08,11.58,11,1118,477,1410,450,1.1687,111000,1
-117.07,11.58,15,1607,180,899,160,1.8194,114400,1
-117.09,11.58,11,1565,567,1785,545,1.0171,115100,1
-117.08,11.57,9,6198,1511,4451,1456,1.569,88100,1
-117.09,11.57,11,1817,111,1171,117,1.6716,119500,1
-117.09,11.57,10,1198,168,1645,150,4.5547,160700,1
-117.09,11.57,17,444,81,157,87,5.1478,118900,1
-117.09,11.56,8,864,156,616,171,4.8984,151500,1
-117.09,11.55,8,6511,1117,4797,1177,1.9581,144400,1
-117.11,11.58,14,1001,466,1116,441,1.0611,116700,1
-117.11,11.57,11,1718,195,981,198,4.8174,174100,1
-117.11,11.58,17,1511,615,1417,576,1.1645,156000,1
-117.11,11.58,11,1870,417,1141,416,1.1194,159400,1
-117.11,11.58,17,1417,171,814,148,1.1601,195100,1
-117.11,11.56,10,1514,681,1819,560,1.9186,157700,1
-117.11,11.58,18,1869,407,1074,144,1.5988,115600,1
-117.11,11.57,11,1711,586,1701,561,1.1171,140500,1
-117.11,11.57,15,1450,156,910,186,1.6715,111100,1
-117.11,11.58,16,1160,109,869,118,1.0117,111600,1
-117.11,11.58,11,1894,685,1109,711,1.1755,115000,1
-117.1,11.58,17,1616,591,1889,577,1.1814,117600,1
-117.1,11.57,14,5058,1199,1661,1191,1.1151,111700,1
-117.11,11.59,17,1010,514,1519,500,1.1771,141100,1
-117.11,11.58,11,1086,194,870,190,1.4111,111500,1
-117.11,11.59,18,1119,580,1518,567,1.1179,151100,1
-117.11,11.59,18,1791,706,1815,676,1.6714,144500,1
-117.16,11.58,16,1940,199,1076,181,1.1906,147800,1
-117.11,11.61,10,7174,1157,1900,794,8.7991,478500,1
-117.17,11.61,16,1617,179,1745,150,1.5157,67500,1
-117.17,11.68,16,5895,1414,871,511,7.1669,187500,1
-117.18,11.68,19,1519,144,556,189,1.15,500001,1
-117.18,11.69,51,1817,111,668,100,5.1009,500001,1
-117.18,11.69,17,1111,716,1104,674,1.1111,110800,1
-117.18,11.69,44,1819,514,1158,501,4.4777,451800,1
-117.17,11.69,40,1116,111,767,116,5.1177,500001,1
-117.18,11.69,48,1764,491,978,449,5.1149,411400,1
-117.17,11.69,19,1801,801,1159,597,4.7891,114600,1
-117.17,11.69,45,1168,598,1141,561,4.5189,411100,1
-117.17,11.7,11,4084,897,1804,811,4.0488,409700,1
-117.18,11.7,44,1655,514,1101,489,1.6759,168800,1
-117.18,11.7,41,1691,186,761,181,5.1186,404500,1
-117.19,11.69,15,1911,418,1041,415,6.1611,481700,1
-117.11,11.68,16,16,14,58,11,1.9107,115000,1
-117.11,11.67,41,515,146,445,140,1.6094,91000,1
-117.11,11.67,46,918,116,790,115,1.6806,91500,1
-117.11,11.67,51,104,74,148,57,1.7961,47500,1
-117.11,11.66,51,16,4,8,1,1.115,60000,1
-117.11,11.67,51,180,71,117,71,1.4844,81100,1
-117.11,11.66,51,15,5,14,9,1.615,118800,1
-117.09,11.67,17,1157,111,981,106,1.0971,117000,1
-117.09,11.66,18,811,106,570,181,1.8111,117100,1
-117.09,11.66,17,1111,110,1086,110,1.6189,114100,1
-117.1,11.66,17,1781,560,1785,560,1.1541,106100,1
-117.1,11.67,16,1619,761,1711,767,1.0981,109100,1
-117.1,11.67,11,1690,541,1669,494,1.0111,110600,1
-117.09,11.68,10,1661,651,1997,605,1.8089,110600,1
-117.09,11.67,11,1051,549,1581,518,1.051,108900,1
-117.1,11.67,15,1615,551,1147,597,1.1745,91900,1
-117.1,11.68,10,1011,169,817,140,1.0488,88900,1
-117.1,11.69,19,4174,1195,1675,1114,1.8111,101600,1
-117.1,11.68,41,1011,568,1910,557,1.0714,107600,1
-117.1,11.68,47,771,114,617,111,1.0156,90100,1
-117.1,11.68,49,1411,150,1100,111,1.0198,91600,1
-117.1,11.68,47,1044,174,1001,180,1.7801,97800,1
-117.1,11.68,45,1181,189,900,166,1.4941,99600,1
-117.07,11.69,19,1419,191,1091,117,1.4609,118000,1
-117.08,11.69,11,1558,487,1918,491,1.4875,117000,1
-117.08,11.69,16,1571,184,1001,168,1.6875,111400,1
-117.09,11.69,14,1469,167,1011,167,1.4581,111700,1
-117.09,11.68,19,1791,449,1650,196,1.1101,100000,1
-117.07,11.69,18,1485,175,810,181,4.069,151100,1
-117.08,11.68,16,1071,615,1156,568,1.9118,111400,1
-117.08,11.68,19,1615,1078,1117,1098,1.114,111600,1
-117.09,11.68,10,1569,717,1141,705,1.0114,104900,1
-117.07,11.67,18,1758,611,1179,611,1.1814,111100,1
-117.08,11.67,11,1008,764,1088,757,1.5661,118100,1
-117.09,11.66,46,844,147,411,161,1.175,116100,1
-117.08,11.66,41,1004,116,819,115,1.81,101400,1
-117.07,11.67,15,1100,715,1711,610,1.8977,95600,1
-117.07,11.65,11,4111,891,1171,840,1.4701,104900,1
-117.07,11.64,11,5115,1015,1151,944,4.1115,171800,1
-117.08,11.64,41,1005,110,548,151,1.8671,145800,1
-117.08,11.65,17,1611,711,1487,694,1.5191,147000,1
-117.08,11.64,18,917,156,494,111,1.9141,150000,1
-117.08,11.64,11,1651,511,947,515,1.6806,141700,1
-117.09,11.65,10,1445,111,571,114,1.619,145800,1
-117.09,11.65,15,1509,985,1159,899,1.6196,150000,1
-117.08,11.65,18,1196,601,1177,550,1.1561,111800,1
-117.09,11.64,18,1095,516,1140,550,1.7118,145900,1
-117.09,11.64,10,1171,861,1116,800,1.507,141700,1
-117.1,11.64,19,1578,460,1116,461,1.5658,114700,1
-117.09,11.64,10,1999,651,1101,591,1.6111,57500,1
-117.09,11.64,19,1571,791,1105,781,1.61,111100,1
-117.09,11.61,17,1910,770,1915,746,1.4148,67500,1
-117.11,11.64,11,1619,447,1015,415,1.858,67500,1
-117.11,11.61,17,1846,509,1078,481,1.1719,111500,1
-117.09,11.61,17,1518,198,867,185,1.0719,118700,1
-117.09,11.61,17,1915,418,1144,416,1.4866,119700,1
-117.09,11.61,14,1576,164,1151,181,1.1955,119700,1
-117.08,11.61,11,1891,791,1607,754,1.1181,119800,1
-117.09,11.64,14,1611,971,1001,911,1.947,147500,1
-117.09,11.61,11,610,161,410,164,1.8417,150000,1
-117.07,11.64,18,1486,169,745,195,4.6477,150400,1
-117.07,11.61,17,1101,179,1016,157,1.455,156900,1
-117.07,11.64,10,1871,774,1591,711,1.14,119500,1
-117.06,11.61,17,1116,114,611,140,4.115,160100,1
-117.06,11.61,16,786,115,408,118,1.9167,189700,1
-117.07,11.61,40,1706,111,796,101,1.5581,154900,1
-117.07,11.61,17,1171,444,1056,419,1.7581,145500,1
-117.08,11.61,10,1504,559,1817,490,1.6146,159400,1
-117.08,11.61,18,1080,417,1166,414,1.1788,146100,1
-117.08,11.61,18,1468,506,1151,511,1.0771,158600,1
-117.08,11.61,16,1674,109,818,107,1.4771,150400,1
-117.09,11.61,11,1157,109,640,111,1.1548,118800,1
-117.09,11.61,11,1945,410,1115,419,1.6467,111000,1
-117.08,11.61,16,5191,1181,1161,1111,1.1685,151900,1
-117.08,11.61,17,1164,515,1485,468,1.1514,149100,1
-117.07,11.61,19,5016,1171,1750,1081,1.7818,155900,1
-117.06,11.61,14,4115,1015,1609,979,1.8489,118100,1
-117.07,11.61,11,5016,1111,1111,1196,1.1441,115500,1
-117.07,11.6,18,1601,551,1041,550,1.9167,67500,1
-117.07,11.59,11,1779,466,1117,488,1.6007,96100,1
-117.08,11.59,10,144,51,110,48,1.1919,114400,1
-117.08,11.6,14,1901,490,1114,476,1.1544,111900,1
-117.07,11.61,10,1686,414,1000,191,1.1765,118400,1
-117.06,11.61,14,4169,1151,1111,1147,1.0571,151100,1
-117.06,11.61,11,1610,161,1167,418,1.5615,111100,1
-117.07,11.6,11,1607,415,981,400,1.1901,106100,1
-117.06,11.6,15,1075,118,414,114,1.7471,94600,1
-117.06,11.6,14,1088,168,1095,146,1.4191,107100,1
-117.06,11.6,11,905,105,989,111,1.7014,108100,1
-117.05,11.61,11,4911,861,1114,841,4.1958,160100,1
-117.05,11.61,14,1918,686,1115,681,4.1851,144500,1
-117.04,11.61,16,1610,607,1000,591,4.9961,156000,1
-117.05,11.61,11,4011,715,1585,715,1.5096,119900,1
-117.05,11.61,11,6014,1105,1795,1146,1.1611,119700,1
-117.05,11.61,16,1561,186,1145,111,1.8615,119100,1
-117.04,11.6,10,8051,1461,5094,1410,4.1141,119800,1
-117.04,11.6,18,4747,846,1001,871,1.9076,151900,1
-117.05,11.59,16,4681,919,1071,865,1.0495,98100,1
-117.04,11.61,16,1074,156,1118,115,4.1154,160100,1
-117.04,11.61,17,1710,181,1089,197,4.6791,151900,1
-117.01,11.61,11,1551,116,778,119,5.1518,171100,1
-117.01,11.61,11,1018,148,511,151,6.0086,166900,1
-117.01,11.6,16,1115,114,741,115,5.151,141400,1
-117.01,11.59,19,1901,115,1101,111,1.0165,98100,1
-116.98,11.61,6,7995,1458,4771,1176,4.7068,184100,1
-117.06,11.64,10,4494,667,1881,680,5.766,186100,1
-117.06,11.61,19,4168,741,1096,711,4.1104,169800,1
-116.98,11.68,11,1146,180,1117,181,5.5148,156100,1
-117.01,11.67,17,1119,148,1115,117,5.551,166900,1
-117,11.67,16,1118,107,1001,101,6.6141,164100,1
-117.01,11.67,10,1505,184,615,181,6.5771,145100,1
-117.01,11.66,11,9991,1168,4495,1116,6.9664,191900,1
-117.01,11.66,19,771,,176,108,6.6171,171600,1
-116.97,11.65,4,16450,1811,7985,1681,5.6611,111400,1
-116.99,11.64,15,4111,699,1046,617,1.9519,191500,1
-117.04,11.65,8,8806,1401,1159,1059,4.1155,147800,1
-117.01,11.65,14,1111,141,471,145,7.6144,190500,1
-117,11.64,11,1098,490,1191,484,4.9791,170400,1
-117.01,11.61,7,6481,976,1169,1005,5.7158,111600,1
-117.04,11.64,5,1119,541,1111,514,4.0198,115600,1
-117.01,11.64,5,160,41,157,41,6.5151,181700,1
-117.01,11.61,11,1087,111,1165,110,5.7789,117700,1
-117.01,11.61,14,1796,476,1466,464,5.1489,111700,1
-117.04,11.61,16,1756,411,1166,198,5.1154,181600,1
-116.99,11.74,17,1101,547,1410,486,1.1771,189900,1
-116.98,11.74,17,1941,841,1995,766,1.6944,158100,1
-116.98,11.74,14,977,147,454,169,4.9186,171700,1
-116.98,11.74,16,1161,517,1754,578,5.1098,161100,1
-116.98,11.71,15,4109,680,1914,641,4.5115,158100,1
-116.98,11.71,16,951,141,510,141,5.0864,175100,1
-116.98,11.71,4,1078,158,571,184,4.6667,111100,1
-116.97,11.74,14,7410,1144,1597,1174,4.1191,176100,1
-116.95,11.74,7,1711,578,1419,574,1.9581,141700,1
-116.96,11.71,18,1411,511,1119,551,1.4567,155000,1
-116.95,11.71,17,1615,171,960,179,5.1671,157100,1
-116.97,11.76,16,1460,111,818,199,5.9878,170700,1
-116.98,11.75,15,4117,661,1905,610,4.175,114000,1
-116.97,11.75,18,1519,581,1710,590,4.7971,186900,1
-116.98,11.75,18,1519,169,801,147,1.9886,170800,1
-116.97,11.76,11,1071,466,1148,511,6.1768,118900,1
-116.95,11.76,11,5541,857,1074,717,4.9518,166100,1
-116.94,11.75,4,14914,1479,6945,1418,5.1111,119700,1
-116.91,11.76,9,1859,107,947,104,5.9101,181100,1
-116.91,11.76,7,1659,117,861,141,5.1741,149400,1
-116.91,11.75,5,8710,1614,4171,1517,4.7811,140900,1
-117,11.76,11,1989,180,805,101,6.5645,189100,1
-116.99,11.76,11,1811,595,1645,589,4.615,171500,1
-116.99,11.74,18,1141,611,1951,601,1.9844,115100,1
-117,11.74,17,1157,599,1411,510,1.8856,118800,1
-116.99,11.71,10,1856,119,1101,179,4.0157,151800,1
-117.01,11.75,16,4018,706,1065,687,1.9545,178100,1
-117.01,11.75,14,1105,140,971,157,4.1088,151500,1
-117.01,11.74,11,1471,,1098,677,1.6971,115100,1
-117.01,11.71,11,1516,510,1556,519,1.8646,110800,1
-117,11.71,17,6050,1141,1414,1111,1.7647,117600,1
-117,11.71,10,1817,941,1151,875,1.1161,141100,1
-117.01,11.71,11,1914,714,1104,701,1.1068,111100,1
-116.99,11.7,15,1660,611,1619,611,4.0444,150100,1
-117,11.7,11,1785,468,1456,449,4.1714,111000,1
-116.98,11.71,18,1155,444,1177,411,1.4551,111400,1
-116.99,11.71,11,1049,581,1155,585,1.8904,111800,1
-117,11.71,11,1161,441,1195,416,1.715,111500,1
-117.01,11.71,10,1506,691,1977,668,1.981,119100,1
-116.99,11.71,15,815,110,114,111,4.0191,169500,1
-116.99,11.71,14,1771,101,1046,184,4.775,141100,1
-116.99,11.71,11,1110,116,719,115,1.8195,149600,1
-116.99,11.71,11,1111,164,441,174,4.7679,169500,1
-117.01,11.74,10,4105,771,1011,714,1.5,144700,1
-117.01,11.71,14,1061,,1169,400,1.5096,141000,1
-117.01,11.71,11,1750,111,997,115,1.4784,154400,1
-117.01,11.74,17,811,150,404,115,1.0115,110400,1
-117.01,11.71,11,5101,865,1180,817,4.7951,141400,1
-117.01,11.71,16,1010,169,1141,157,1.7761,116900,1
-117.01,11.71,18,1174,606,1557,619,1.5861,111600,1
-117.01,11.71,18,886,176,505,188,1.5918,115400,1
-117.01,11.71,17,1191,455,1515,446,1.0588,110600,1
-117.04,11.71,14,5474,955,1010,904,4.0811,117000,1
-117.04,11.71,16,1084,400,1097,198,1.1717,110700,1
-117.04,11.71,15,1175,167,1011,178,1.5491,115400,1
-117.05,11.71,15,1669,617,1694,585,1.9485,111900,1
-117.05,11.71,17,1184,588,1761,571,1.5519,111900,1
-117.01,11.74,15,1878,454,991,409,1.4145,119700,1
-117.04,11.74,11,1880,770,1188,805,1.6848,140700,1
-117.01,11.74,11,1101,961,1000,879,1.8594,119100,1
-117.04,11.74,5,1878,785,1717,758,1.7179,111000,1
-117.04,11.75,16,1197,418,1070,191,1.5191,144000,1
-117.05,11.75,19,1767,611,1417,587,1.8106,141900,1
-117.05,11.75,41,1718,144,816,116,1.7014,111700,1
-117.01,11.77,14,1796,418,918,414,1.875,161100,1
-117.01,11.76,15,1104,116,541,116,1.0178,154100,1
-117.01,11.76,40,1511,488,976,470,1.11,185700,1
-117.01,11.75,11,1196,517,1145,556,5.1815,117100,1
-117.01,11.75,14,7879,1655,1898,1514,1.0897,187100,1
-117.04,11.77,16,4161,1017,1199,1010,1.714,148900,1
-117.04,11.76,41,1171,665,1514,615,1.141,141400,1
-117.05,11.76,17,4879,906,1076,871,1.6615,154800,1
-117.04,11.76,17,1979,557,1185,564,1.7168,151100,1
-117.04,11.77,16,7961,1881,1769,1804,1.9614,144700,1
-117.01,11.77,19,4819,1491,1571,1116,1.1191,118100,1
-117.05,11.78,17,1184,178,519,191,4.7941,161700,1
-117.01,11.78,17,5481,1618,1957,1517,1.5707,171100,1
-117.01,11.78,11,1481,708,1716,719,1.1675,158100,1
-117.01,11.79,11,1166,181,1077,187,4.1991,174400,1
-117.01,11.79,17,7151,1699,1111,1614,1.7006,166100,1
-117,11.77,10,1801,401,776,186,1.8115,171500,1
-117.01,11.76,11,1616,814,1800,769,1.8594,189600,1
-117.01,11.76,14,1415,608,1464,591,4.0549,111700,1
-117.01,11.77,14,1111,516,1005,515,1.9,185100,1
-117.01,11.77,14,1110,711,1591,656,1.6678,164100,1
-117.01,11.77,41,841,191,496,107,1.0179,149100,1
-117.01,11.79,11,1776,815,1886,799,1.4411,155100,1
-117.01,11.78,10,1616,597,1511,579,1.9896,115600,1
-117.01,11.78,11,1567,,1198,499,1.4659,161000,1
-117.01,11.79,16,1111,184,868,119,4.0491,147900,1
-116.99,11.79,11,1410,191,1001,197,4.0658,165100,1
-116.99,11.79,16,1611,701,1609,669,1.744,165800,1
-116.99,11.78,19,1114,161,185,154,5.4111,111800,1
-117,11.79,11,1156,716,1595,706,1.4771,155800,1
-116.99,11.77,15,1106,114,818,110,6.1101,101600,1
-116.98,11.77,19,1558,447,1097,445,8.091,179600,1
-117,11.76,11,1545,171,956,141,4.1977,116800,1
-117,11.77,15,1114,117,881,110,5.5,141400,1
-116.95,11.78,11,1411,441,1147,417,1.1906,118100,1
-116.96,11.78,16,1807,610,1785,580,1.1618,111800,1
-116.97,11.78,16,8901,1411,1941,1187,4.7941,116900,1
-116.91,11.78,11,4191,751,1101,710,4.4106,159100,1
-116.91,11.78,15,4058,511,1580,471,7.5,116400,1
-116.91,11.77,16,1770,406,1169,419,6.6781,175000,1
-116.9,11.77,8,1600,491,1411,481,6.1609,107100,1
-116.95,11.78,10,1415,448,1489,441,6.1551,196400,1
-116.95,11.77,15,1108,411,1101,414,6.1191,101400,1
-116.94,11.78,17,11559,1656,6990,1511,1.414,191100,1
-116.85,11.81,17,4114,770,1191,715,1.6445,197600,1
-116.88,11.81,15,1916,561,1590,506,4.1014,141100,1
-116.86,11.8,19,1747,191,848,190,4.875,187100,1
-116.81,11.81,6,1111,495,1511,480,5.4188,167800,1
-116.81,11.81,18,1167,401,1011,195,4.8115,110500,1
-116.91,11.79,14,4055,741,1111,744,4.5114,141000,1
-116.91,11.79,11,5759,1158,1108,1101,1.0917,140600,1
-116.91,11.8,11,1941,187,1081,191,5.6846,108800,1
-116.9,11.79,11,1770,491,1410,446,6.7685,194700,1
-116.94,11.8,11,7906,1191,4868,1117,1.8917,109800,1
-116.91,11.79,19,1154,,1948,681,1.0191,141100,1
-116.95,11.79,19,11191,1091,7178,1905,1.0116,111100,1
-116.96,11.8,16,1910,1094,1611,1011,1.1191,110800,1
-116.96,11.79,19,1008,691,1141,689,1.6087,111800,1
-116.96,11.79,15,1081,166,691,159,1.6114,111700,1
-116.96,11.8,14,1491,691,1410,641,1.8157,104100,1
-116.97,11.79,19,4108,1101,1971,1006,1.9891,111500,1
-116.96,11.79,17,5116,1115,1108,1111,1.1111,118800,1
-116.97,11.78,17,1155,118,671,178,1.7019,118600,1
-116.97,11.78,15,1111,116,681,146,1.9784,116400,1
-116.97,11.79,11,1155,118,781,101,1.6615,111600,1
-116.98,11.79,11,1756,661,1611,598,1.8667,189700,1
-116.98,11.8,18,5711,1019,1671,1054,1.961,164400,1
-116.99,11.8,14,1657,518,1511,561,5.1907,195800,1
-117,11.8,11,1816,115,768,116,4.5661,150100,1
-117,11.8,19,1045,198,911,168,1.0189,144100,1
-116.99,11.81,15,4416,758,1997,718,4.1186,101000,1
-116.99,11.81,18,10968,1511,4419,1501,6.1787,150000,1
-116.97,11.81,11,149,11,101,14,1.6458,111500,1
-116.97,11.81,19,1571,471,844,414,1.1411,115000,1
-116.97,11.8,15,1917,1018,1104,977,1.4167,111400,1
-116.94,11.81,11,4166,1010,1766,985,1.8175,115100,1
-116.94,11.8,18,1041,719,1964,701,1.4141,117500,1
-116.96,11.8,19,4574,1151,1045,1057,1.065,114100,1
-116.96,11.8,15,1411,801,1681,741,1.169,114400,1
-116.91,11.81,14,1765,184,771,181,5.0118,165100,1
-116.91,11.81,11,1668,518,1510,514,1.1669,158900,1
-116.91,11.81,16,4119,714,1810,718,4.1586,171000,1
-116.91,11.81,11,4111,617,1951,654,5.4814,111000,1
-116.91,11.8,11,1518,168,857,171,1.5586,160400,1
-116.91,11.81,17,1111,194,816,117,1.6686,111500,1
-116.91,11.8,19,1867,518,1119,468,1.0685,110000,1
-116.91,11.81,18,1447,466,1571,471,1.6419,115400,1
-116.95,11.81,19,5108,1058,1851,1091,1.9161,115700,1
-116.95,11.81,11,5515,1414,1111,1161,1.5949,108100,1
-116.95,11.81,11,1177,191,698,117,1.1106,147700,1
-116.96,11.81,8,1178,618,1410,611,1.9097,151500,1
-116.94,11.81,15,1717,185,816,194,1.1411,159100,1
-116.94,11.81,8,1517,611,1686,611,1.116,141500,1
-116.95,11.81,15,1619,599,1511,517,1.541,100000,1
-116.95,11.81,18,1018,591,1904,595,1.8014,144900,1
-116.97,11.81,17,6659,1401,1181,1178,1.949,117100,1
-116.99,11.81,10,6696,1116,1687,1191,1.1979,154600,1
-116.99,11.85,11,5111,949,1015,948,4.0911,114100,1
-116.98,11.85,11,1570,711,1111,666,4.0881,114500,1
-117.01,11.81,17,15401,1180,7101,1176,1.1067,111900,1
-117.01,11.84,11,1951,195,901,178,1.1011,141100,1
-117.01,11.84,17,4011,671,1161,661,5.111,148100,1
-116.96,11.85,11,9714,1796,5147,1777,4.1716,166100,1
-116.96,11.86,14,1064,496,1681,501,4.4147,160100,1
-116.96,11.87,17,4711,740,1511,711,4.8186,158500,1
-116.98,11.88,11,7110,1179,4048,1149,4.1951,151700,1
-116.98,11.86,19,1111,141,1116,151,4.7717,151100,1
-116.98,11.86,16,7718,1411,4181,1194,4.0691,146400,1
-117,11.87,18,11544,1979,6196,1911,4.4904,150400,1
-117.01,11.85,11,1591,414,1401,411,5.4901,151400,1
-117,11.85,14,1888,119,950,119,5.181,140800,1
